session_id,item_id,item_name,category,price,qty
S-01062,SKU-011,Screen Protector,Accessories,9.99,1
S-01063,SKU-002,Smartphone,Electronics,599.99,1
S-01063,SKU-012,Wireless Charger,Accessories,34.99,1
S-01063,SKU-015,Earbuds,Electronics,99.99,1
S-01063,SKU-017,SD Card,Storage,24.99,1
S-01064,SKU-014,Smartwatch,Electronics,249.99,1
S-01065,SKU-014,Smartwatch,Electronics,249.99,1
S-01066,SKU-017,SD Card,Storage,24.99,1
S-01066,SKU-018,External SSD,Storage,119.99,1
S-01067,SKU-003,Headphones,Electronics,149.99,1
S-01068,SKU-017,SD Card,Storage,24.99,1
S-01068,SKU-018,External SSD,Storage,119.99,1
S-01069,SKU-001,Laptop,Electronics,899.99,1
S-01069,SKU-004,Laptop Bag,Accessories,49.99,1
S-01069,SKU-005,USB-C Hub,Accessories,39.99,1
S-01069,SKU-008,Monitor,Electronics,349.99,1
S-01069,SKU-015,Earbuds,Electronics,99.99,1
S-01069,SKU-016,HDMI Cable,Accessories,14.99,1
S-01070,SKU-002,Smartphone,Electronics,599.99,1
S-01071,SKU-001,Laptop,Electronics,899.99,1
S-01072,SKU-001,Laptop,Electronics,899.99,1
S-01072,SKU-002,Smartphone,Electronics,599.99,1
S-01072,SKU-008,Monitor,Electronics,349.99,1
S-01072,SKU-012,Wireless Charger,Accessories,34.99,1
S-01072,SKU-015,Earbuds,Electronics,99.99,1
S-01072,SKU-016,HDMI Cable,Accessories,14.99,1
S-01073,SKU-002,Smartphone,Electronics,599.99,1
S-01073,SKU-012,Wireless Charger,Accessories,34.99,1
S-01074,SKU-001,Laptop,Electronics,899.99,1
S-01074,SKU-004,Laptop Bag,Accessories,49.99,1
S-01074,SKU-005,USB-C Hub,Accessories,39.99,1
S-01075,SKU-019,Desk Lamp,Office,44.99,1
S-01076,SKU-003,Headphones,Electronics,149.99,1
S-01076,SKU-006,Mouse,Accessories,29.99,1
S-01076,SKU-007,Keyboard,Accessories,79.99,1
S-01076,SKU-020,Mousepad,Accessories,19.99,1
S-01077,SKU-006,Mouse,Accessories,29.99,1
S-01077,SKU-007,Keyboard,Accessories,79.99,1
S-01077,SKU-020,Mousepad,Accessories,19.99,1
S-01078,SKU-002,Smartphone,Electronics,599.99,1
S-01078,SKU-015,Earbuds,Electronics,99.99,1
S-01079,SKU-006,Mouse,Accessories,29.99,1
S-01079,SKU-007,Keyboard,Accessories,79.99,1
S-01079,SKU-020,Mousepad,Accessories,19.99,1
S-01080,SKU-008,Monitor,Electronics,349.99,1
S-01081,SKU-001,Laptop,Electronics,899.99,1
S-01081,SKU-006,Mouse,Accessories,29.99,1
S-01081,SKU-007,Keyboard,Accessories,79.99,1
S-01082,SKU-006,Mouse,Accessories,29.99,1
S-01083,SKU-003,Headphones,Electronics,149.99,1
S-01084,SKU-001,Laptop,Electronics,899.99,1
S-01084,SKU-006,Mouse,Accessories,29.99,1
S-01084,SKU-007,Keyboard,Accessories,79.99,1
S-01084,SKU-008,Monitor,Electronics,349.99,1
S-01084,SKU-016,HDMI Cable,Accessories,14.99,1
S-01084,SKU-020,Mousepad,Accessories,19.99,1
S-01085,SKU-003,Headphones,Electronics,149.99,1
S-01086,SKU-002,Smartphone,Electronics,599.99,1
S-01087,SKU-014,Smartwatch,Electronics,249.99,1
S-01088,SKU-002,Smartphone,Electronics,599.99,1
S-01088,SKU-012,Wireless Charger,Accessories,34.99,1
S-01088,SKU-015,Earbuds,Electronics,99.99,1
S-01089,SKU-002,Smartphone,Electronics,599.99,1
S-01089,SKU-010,Phone Case,Accessories,19.99,1
S-01089,SKU-011,Screen Protector,Accessories,9.99,1
S-01089,SKU-012,Wireless Charger,Accessories,34.99,1
S-01089,SKU-015,Earbuds,Electronics,99.99,1
S-01090,SKU-001,Laptop,Electronics,899.99,1
S-01090,SKU-011,Screen Protector,Accessories,9.99,2
S-01090,SKU-019,Desk Lamp,Office,44.99,1
S-01091,SKU-001,Laptop,Electronics,899.99,1
S-01092,SKU-002,Smartphone,Electronics,599.99,1
S-01092,SKU-010,Phone Case,Accessories,19.99,1
S-01092,SKU-011,Screen Protector,Accessories,9.99,1
S-01093,SKU-001,Laptop,Electronics,899.99,1
S-01093,SKU-004,Laptop Bag,Accessories,49.99,1
S-01093,SKU-005,USB-C Hub,Accessories,39.99,1
S-01094,SKU-018,External SSD,Storage,119.99,1
S-01095,SKU-001,Laptop,Electronics,899.99,1
S-01096,SKU-008,Monitor,Electronics,349.99,1
S-01097,SKU-005,USB-C Hub,Accessories,39.99,1
S-01097,SKU-014,Smartwatch,Electronics,249.99,1
S-01097,SKU-016,HDMI Cable,Accessories,14.99,1
S-01098,SKU-001,Laptop,Electronics,899.99,1
S-01098,SKU-006,Mouse,Accessories,29.99,1
S-01098,SKU-007,Keyboard,Accessories,79.99,1
S-01098,SKU-008,Monitor,Electronics,349.99,1
S-01098,SKU-016,HDMI Cable,Accessories,14.99,1
S-01099,SKU-002,Smartphone,Electronics,599.99,1
S-01099,SKU-010,Phone Case,Accessories,19.99,1
S-01099,SKU-011,Screen Protector,Accessories,9.99,1
S-01099,SKU-013,Power Bank,Electronics,49.99,1
S-01099,SKU-014,Smartwatch,Electronics,249.99,1
S-01100,SKU-002,Smartphone,Electronics,599.99,1
S-01100,SKU-010,Phone Case,Accessories,19.99,1
S-01100,SKU-011,Screen Protector,Accessories,9.99,1
S-01101,SKU-001,Laptop,Electronics,899.99,1
S-01101,SKU-006,Mouse,Accessories,29.99,1
S-01101,SKU-007,Keyboard,Accessories,79.99,1
S-01102,SKU-019,Desk Lamp,Office,44.99,1
S-01103,SKU-001,Laptop,Electronics,899.99,1
S-01103,SKU-008,Monitor,Electronics,349.99,1
S-01103,SKU-016,HDMI Cable,Accessories,14.99,1
S-01104,SKU-006,Mouse,Accessories,29.99,1
S-01104,SKU-015,Earbuds,Electronics,99.99,1
S-01105,SKU-017,SD Card,Storage,24.99,1
S-01105,SKU-018,External SSD,Storage,119.99,1
S-01106,SKU-003,Headphones,Electronics,149.99,1
S-01107,SKU-003,Headphones,Electronics,149.99,1
S-01107,SKU-014,Smartwatch,Electronics,249.99,1
S-01108,SKU-008,Monitor,Electronics,349.99,1
S-01108,SKU-015,Earbuds,Electronics,99.99,1
S-01109,SKU-006,Mouse,Accessories,29.99,1
S-01109,SKU-007,Keyboard,Accessories,79.99,1
S-01109,SKU-020,Mousepad,Accessories,19.99,1
S-01110,SKU-006,Mouse,Accessories,29.99,1
S-01111,SKU-002,Smartphone,Electronics,599.99,1
S-01111,SKU-010,Phone Case,Accessories,19.99,1
S-01111,SKU-011,Screen Protector,Accessories,9.99,1
S-01111,SKU-012,Wireless Charger,Accessories,34.99,1
S-01111,SKU-013,Power Bank,Electronics,49.99,1
S-01111,SKU-014,Smartwatch,Electronics,249.99,1
S-01111,SKU-015,Earbuds,Electronics,99.99,1
S-01112,SKU-008,Monitor,Electronics,349.99,1
S-01113,SKU-002,Smartphone,Electronics,599.99,1
S-01113,SKU-012,Wireless Charger,Accessories,34.99,1
S-01113,SKU-013,Power Bank,Electronics,49.99,1
S-01113,SKU-014,Smartwatch,Electronics,249.99,1
S-01113,SKU-015,Earbuds,Electronics,99.99,1
S-01114,SKU-002,Smartphone,Electronics,599.99,1
S-01114,SKU-010,Phone Case,Accessories,19.99,1
S-01114,SKU-011,Screen Protector,Accessories,9.99,1
S-01115,SKU-008,Monitor,Electronics,349.99,1
S-01116,SKU-001,Laptop,Electronics,899.99,1
S-01116,SKU-004,Laptop Bag,Accessories,49.99,1
S-01116,SKU-005,USB-C Hub,Accessories,39.99,1
S-01116,SKU-008,Monitor,Electronics,349.99,1
S-01116,SKU-009,Webcam,Electronics,89.99,1
S-01116,SKU-016,HDMI Cable,Accessories,14.99,2
S-01116,SKU-019,Desk Lamp,Office,44.99,1
S-01117,SKU-002,Smartphone,Electronics,599.99,1
S-01117,SKU-012,Wireless Charger,Accessories,34.99,1
S-01117,SKU-015,Earbuds,Electronics,99.99,1
S-01118,SKU-008,Monitor,Electronics,349.99,1
S-01119,SKU-003,Headphones,Electronics,149.99,1
S-01120,SKU-008,Monitor,Electronics,349.99,1
S-01121,SKU-001,Laptop,Electronics,899.99,1
S-01121,SKU-007,Keyboard,Accessories,79.99,1
S-01121,SKU-019,Desk Lamp,Office,44.99,1
S-01122,SKU-019,Desk Lamp,Office,44.99,1
S-01123,SKU-001,Laptop,Electronics,899.99,1
S-01123,SKU-004,Laptop Bag,Accessories,49.99,1
S-01123,SKU-005,USB-C Hub,Accessories,39.99,1
S-01123,SKU-006,Mouse,Accessories,29.99,1
S-01123,SKU-007,Keyboard,Accessories,79.99,1
S-01124,SKU-001,Laptop,Electronics,899.99,1
S-01124,SKU-004,Laptop Bag,Accessories,49.99,1
S-01124,SKU-005,USB-C Hub,Accessories,39.99,1
S-01125,SKU-003,Headphones,Electronics,149.99,1
S-01126,SKU-001,Laptop,Electronics,899.99,1
S-01126,SKU-004,Laptop Bag,Accessories,49.99,1
S-01126,SKU-005,USB-C Hub,Accessories,39.99,1
S-01126,SKU-006,Mouse,Accessories,29.99,1
S-01126,SKU-007,Keyboard,Accessories,79.99,1
S-01126,SKU-008,Monitor,Electronics,349.99,1
S-01126,SKU-016,HDMI Cable,Accessories,14.99,1
S-01126,SKU-020,Mousepad,Accessories,19.99,1
S-01127,SKU-001,Laptop,Electronics,899.99,1
S-01127,SKU-004,Laptop Bag,Accessories,49.99,1
S-01127,SKU-005,USB-C Hub,Accessories,39.99,1
S-01127,SKU-008,Monitor,Electronics,349.99,1
S-01127,SKU-016,HDMI Cable,Accessories,14.99,1
S-01128,SKU-002,Smartphone,Electronics,599.99,1
S-01128,SKU-012,Wireless Charger,Accessories,34.99,1
S-01128,SKU-013,Power Bank,Electronics,49.99,1
S-01128,SKU-014,Smartwatch,Electronics,249.99,1
S-01128,SKU-015,Earbuds,Electronics,99.99,1
S-01129,SKU-001,Laptop,Electronics,899.99,1
S-01129,SKU-004,Laptop Bag,Accessories,49.99,1
S-01129,SKU-005,USB-C Hub,Accessories,39.99,1
S-01129,SKU-006,Mouse,Accessories,29.99,1
S-01129,SKU-007,Keyboard,Accessories,79.99,1
S-01130,SKU-001,Laptop,Electronics,899.99,1
S-01130,SKU-008,Monitor,Electronics,349.99,1
S-01130,SKU-016,HDMI Cable,Accessories,14.99,2
S-01131,SKU-008,Monitor,Electronics,349.99,1
S-01132,SKU-001,Laptop,Electronics,899.99,1
S-01132,SKU-004,Laptop Bag,Accessories,49.99,1
S-01132,SKU-005,USB-C Hub,Accessories,39.99,1
S-01132,SKU-006,Mouse,Accessories,29.99,1
S-01132,SKU-007,Keyboard,Accessories,79.99,1
S-01132,SKU-008,Monitor,Electronics,349.99,1
S-01132,SKU-016,HDMI Cable,Accessories,14.99,1
S-01132,SKU-020,Mousepad,Accessories,19.99,1
S-01133,SKU-014,Smartwatch,Electronics,249.99,1
S-01134,SKU-001,Laptop,Electronics,899.99,1
S-01134,SKU-013,Power Bank,Electronics,49.99,1
S-01135,SKU-001,Laptop,Electronics,899.99,1
S-01135,SKU-006,Mouse,Accessories,29.99,1
S-01135,SKU-007,Keyboard,Accessories,79.99,1
S-01135,SKU-008,Monitor,Electronics,349.99,1
S-01135,SKU-016,HDMI Cable,Accessories,14.99,1
S-01135,SKU-017,SD Card,Storage,24.99,1
S-01135,SKU-018,External SSD,Storage,119.99,1
S-01135,SKU-020,Mousepad,Accessories,19.99,1
S-01136,SKU-019,Desk Lamp,Office,44.99,1
S-01137,SKU-002,Smartphone,Electronics,599.99,1
S-01137,SKU-012,Wireless Charger,Accessories,34.99,1
S-01137,SKU-013,Power Bank,Electronics,49.99,1
S-01137,SKU-015,Earbuds,Electronics,99.99,1
S-01138,SKU-017,SD Card,Storage,24.99,1
S-01138,SKU-018,External SSD,Storage,119.99,1
S-01139,SKU-002,Smartphone,Electronics,599.99,1
S-01140,SKU-002,Smartphone,Electronics,599.99,1
S-01140,SKU-019,Desk Lamp,Office,44.99,1
S-01141,SKU-015,Earbuds,Electronics,99.99,1
S-01141,SKU-019,Desk Lamp,Office,44.99,1
S-01142,SKU-014,Smartwatch,Electronics,249.99,1
S-01142,SKU-017,SD Card,Storage,24.99,1
S-01142,SKU-018,External SSD,Storage,119.99,1
S-01143,SKU-006,Mouse,Accessories,29.99,1
S-01143,SKU-013,Power Bank,Electronics,49.99,1
S-01144,SKU-017,SD Card,Storage,24.99,2
S-01144,SKU-018,External SSD,Storage,119.99,1
S-01145,SKU-017,SD Card,Storage,24.99,1
S-01145,SKU-018,External SSD,Storage,119.99,1
S-01146,SKU-002,Smartphone,Electronics,599.99,1
S-01146,SKU-012,Wireless Charger,Accessories,34.99,1
S-01146,SKU-015,Earbuds,Electronics,99.99,1
S-01147,SKU-019,Desk Lamp,Office,44.99,1
S-01148,SKU-014,Smartwatch,Electronics,249.99,1
S-01149,SKU-017,SD Card,Storage,24.99,2
S-01149,SKU-018,External SSD,Storage,119.99,1
S-01150,SKU-002,Smartphone,Electronics,599.99,1
S-01150,SKU-012,Wireless Charger,Accessories,34.99,1
S-01150,SKU-015,Earbuds,Electronics,99.99,1
S-01150,SKU-017,SD Card,Storage,24.99,1
S-01151,SKU-006,Mouse,Accessories,29.99,1
S-01151,SKU-007,Keyboard,Accessories,79.99,1
S-01151,SKU-020,Mousepad,Accessories,19.99,1
S-01152,SKU-014,Smartwatch,Electronics,249.99,1
S-01153,SKU-006,Mouse,Accessories,29.99,1
S-01153,SKU-008,Monitor,Electronics,349.99,1
S-01154,SKU-003,Headphones,Electronics,149.99,1
S-01154,SKU-019,Desk Lamp,Office,44.99,1
S-01155,SKU-003,Headphones,Electronics,149.99,1
S-01156,SKU-001,Laptop,Electronics,899.99,1
S-01156,SKU-008,Monitor,Electronics,349.99,1
S-01156,SKU-016,HDMI Cable,Accessories,14.99,1
S-01157,SKU-002,Smartphone,Electronics,599.99,1
S-01157,SKU-010,Phone Case,Accessories,19.99,1
S-01157,SKU-011,Screen Protector,Accessories,9.99,1
S-01157,SKU-017,SD Card,Storage,24.99,1
S-01158,SKU-003,Headphones,Electronics,149.99,1
S-01158,SKU-020,Mousepad,Accessories,19.99,1
S-01159,SKU-001,Laptop,Electronics,899.99,1
S-01160,SKU-002,Smartphone,Electronics,599.99,1
S-01160,SKU-003,Headphones,Electronics,149.99,1
S-01160,SKU-010,Phone Case,Accessories,19.99,1
S-01160,SKU-011,Screen Protector,Accessories,9.99,1
S-01161,SKU-001,Laptop,Electronics,899.99,1
S-01161,SKU-012,Wireless Charger,Accessories,34.99,1
S-01161,SKU-014,Smartwatch,Electronics,249.99,1
S-01162,SKU-002,Smartphone,Electronics,599.99,1
S-01163,SKU-001,Laptop,Electronics,899.99,1
S-01163,SKU-004,Laptop Bag,Accessories,49.99,1
S-01163,SKU-005,USB-C Hub,Accessories,39.99,1
S-01164,SKU-017,SD Card,Storage,24.99,1
S-01164,SKU-018,External SSD,Storage,119.99,1
S-01165,SKU-017,SD Card,Storage,24.99,1
S-01165,SKU-018,External SSD,Storage,119.99,1
S-01166,SKU-002,Smartphone,Electronics,599.99,1
S-01166,SKU-012,Wireless Charger,Accessories,34.99,1
S-01166,SKU-015,Earbuds,Electronics,99.99,1
S-01167,SKU-018,External SSD,Storage,119.99,1
S-01168,SKU-001,Laptop,Electronics,899.99,1
S-01168,SKU-008,Monitor,Electronics,349.99,1
S-01168,SKU-011,Screen Protector,Accessories,9.99,1
S-01169,SKU-004,Laptop Bag,Accessories,49.99,1
S-01169,SKU-019,Desk Lamp,Office,44.99,1
S-01170,SKU-003,Headphones,Electronics,149.99,1
S-01170,SKU-015,Earbuds,Electronics,99.99,1
S-01171,SKU-001,Laptop,Electronics,899.99,1
S-01171,SKU-006,Mouse,Accessories,29.99,1
S-01171,SKU-007,Keyboard,Accessories,79.99,1
S-01172,SKU-006,Mouse,Accessories,29.99,1
S-01173,SKU-001,Laptop,Electronics,899.99,1
S-01173,SKU-006,Mouse,Accessories,29.99,1
S-01173,SKU-007,Keyboard,Accessories,79.99,1
S-01174,SKU-002,Smartphone,Electronics,599.99,1
S-01174,SKU-010,Phone Case,Accessories,19.99,1
S-01174,SKU-011,Screen Protector,Accessories,9.99,1
S-01174,SKU-018,External SSD,Storage,119.99,1
S-01175,SKU-001,Laptop,Electronics,899.99,1
S-01175,SKU-004,Laptop Bag,Accessories,49.99,1
S-01175,SKU-005,USB-C Hub,Accessories,39.99,1
S-01175,SKU-008,Monitor,Electronics,349.99,1
S-01175,SKU-015,Earbuds,Electronics,99.99,1
S-01175,SKU-016,HDMI Cable,Accessories,14.99,1
S-01176,SKU-001,Laptop,Electronics,899.99,1
S-01176,SKU-004,Laptop Bag,Accessories,49.99,1
S-01176,SKU-005,USB-C Hub,Accessories,39.99,1
S-01177,SKU-006,Mouse,Accessories,29.99,1
S-01177,SKU-007,Keyboard,Accessories,79.99,1
S-01177,SKU-020,Mousepad,Accessories,19.99,1
S-01178,SKU-001,Laptop,Electronics,899.99,1
S-01178,SKU-004,Laptop Bag,Accessories,49.99,1
S-01178,SKU-005,USB-C Hub,Accessories,39.99,1
S-01179,SKU-001,Laptop,Electronics,899.99,1
S-01179,SKU-017,SD Card,Storage,24.99,2
S-01180,SKU-018,External SSD,Storage,119.99,1
S-01181,SKU-001,Laptop,Electronics,899.99,1
S-01181,SKU-004,Laptop Bag,Accessories,49.99,1
S-01181,SKU-005,USB-C Hub,Accessories,39.99,1
S-01182,SKU-003,Headphones,Electronics,149.99,1
S-01182,SKU-020,Mousepad,Accessories,19.99,1
S-01183,SKU-002,Smartphone,Electronics,599.99,1
S-01183,SKU-005,USB-C Hub,Accessories,39.99,1
S-01183,SKU-010,Phone Case,Accessories,19.99,1
S-01183,SKU-011,Screen Protector,Accessories,9.99,1
S-01183,SKU-013,Power Bank,Electronics,49.99,1
S-01183,SKU-014,Smartwatch,Electronics,249.99,1
S-01184,SKU-001,Laptop,Electronics,899.99,1
S-01184,SKU-004,Laptop Bag,Accessories,49.99,1
S-01184,SKU-005,USB-C Hub,Accessories,39.99,1
S-01185,SKU-002,Smartphone,Electronics,599.99,1
S-01185,SKU-010,Phone Case,Accessories,19.99,1
S-01185,SKU-011,Screen Protector,Accessories,9.99,1
S-01186,SKU-002,Smartphone,Electronics,599.99,1
S-01186,SKU-010,Phone Case,Accessories,19.99,1
S-01186,SKU-011,Screen Protector,Accessories,9.99,2
S-01187,SKU-014,Smartwatch,Electronics,249.99,1
S-01188,SKU-002,Smartphone,Electronics,599.99,1
S-01188,SKU-019,Desk Lamp,Office,44.99,1
S-01189,SKU-008,Monitor,Electronics,349.99,1
S-01190,SKU-003,Headphones,Electronics,149.99,1
S-01191,SKU-006,Mouse,Accessories,29.99,1
S-01192,SKU-002,Smartphone,Electronics,599.99,1
S-01192,SKU-012,Wireless Charger,Accessories,34.99,1
S-01192,SKU-015,Earbuds,Electronics,99.99,1
S-01193,SKU-001,Laptop,Electronics,899.99,1
S-01193,SKU-008,Monitor,Electronics,349.99,1
S-01193,SKU-016,HDMI Cable,Accessories,14.99,1
S-01194,SKU-006,Mouse,Accessories,29.99,1
S-01194,SKU-007,Keyboard,Accessories,79.99,1
S-01194,SKU-020,Mousepad,Accessories,19.99,1
S-01195,SKU-018,External SSD,Storage,119.99,1
S-01196,SKU-017,SD Card,Storage,24.99,1
S-01196,SKU-019,Desk Lamp,Office,44.99,1
S-01197,SKU-019,Desk Lamp,Office,44.99,1
S-01198,SKU-008,Monitor,Electronics,349.99,1
S-01198,SKU-016,HDMI Cable,Accessories,14.99,1
S-01199,SKU-008,Monitor,Electronics,349.99,1
S-01200,SKU-001,Laptop,Electronics,899.99,1
S-01200,SKU-004,Laptop Bag,Accessories,49.99,1
S-01200,SKU-005,USB-C Hub,Accessories,39.99,1
S-01201,SKU-008,Monitor,Electronics,349.99,1
S-01202,SKU-014,Smartwatch,Electronics,249.99,1
S-01203,SKU-001,Laptop,Electronics,899.99,1
S-01203,SKU-008,Monitor,Electronics,349.99,1
S-01203,SKU-016,HDMI Cable,Accessories,14.99,1
S-01204,SKU-001,Laptop,Electronics,899.99,1
S-01204,SKU-006,Mouse,Accessories,29.99,1
S-01204,SKU-007,Keyboard,Accessories,79.99,1
S-01205,SKU-003,Headphones,Electronics,149.99,1
S-01205,SKU-008,Monitor,Electronics,349.99,1
S-01206,SKU-019,Desk Lamp,Office,44.99,1
S-01207,SKU-001,Laptop,Electronics,899.99,1
S-01207,SKU-004,Laptop Bag,Accessories,49.99,1
S-01207,SKU-005,USB-C Hub,Accessories,39.99,1
S-01207,SKU-008,Monitor,Electronics,349.99,1
S-01207,SKU-016,HDMI Cable,Accessories,14.99,1
S-01208,SKU-001,Laptop,Electronics,899.99,1
S-01208,SKU-008,Monitor,Electronics,349.99,1
S-01208,SKU-016,HDMI Cable,Accessories,14.99,1
S-01209,SKU-002,Smartphone,Electronics,599.99,1
S-01209,SKU-012,Wireless Charger,Accessories,34.99,1
S-01209,SKU-013,Power Bank,Electronics,49.99,1
S-01209,SKU-014,Smartwatch,Electronics,249.99,1
S-01209,SKU-015,Earbuds,Electronics,99.99,1
S-01210,SKU-002,Smartphone,Electronics,599.99,1
S-01210,SKU-008,Monitor,Electronics,349.99,1
S-01210,SKU-010,Phone Case,Accessories,19.99,1
S-01210,SKU-011,Screen Protector,Accessories,9.99,1
S-01210,SKU-013,Power Bank,Electronics,49.99,1
S-01210,SKU-014,Smartwatch,Electronics,249.99,1
S-01211,SKU-002,Smartphone,Electronics,599.99,1
S-01211,SKU-012,Wireless Charger,Accessories,34.99,1
S-01211,SKU-013,Power Bank,Electronics,49.99,1
S-01211,SKU-014,Smartwatch,Electronics,249.99,1
S-01211,SKU-015,Earbuds,Electronics,99.99,1
S-01212,SKU-002,Smartphone,Electronics,599.99,1
S-01212,SKU-012,Wireless Charger,Accessories,34.99,1
S-01212,SKU-013,Power Bank,Electronics,49.99,1
S-01212,SKU-014,Smartwatch,Electronics,249.99,1
S-01212,SKU-015,Earbuds,Electronics,99.99,1
S-01213,SKU-001,Laptop,Electronics,899.99,1
S-01213,SKU-004,Laptop Bag,Accessories,49.99,1
S-01213,SKU-005,USB-C Hub,Accessories,39.99,1
S-01213,SKU-006,Mouse,Accessories,29.99,1
S-01213,SKU-007,Keyboard,Accessories,79.99,1
S-01214,SKU-002,Smartphone,Electronics,599.99,1
S-01214,SKU-008,Monitor,Electronics,349.99,1
S-01214,SKU-010,Phone Case,Accessories,19.99,1
S-01214,SKU-011,Screen Protector,Accessories,9.99,1
S-01215,SKU-003,Headphones,Electronics,149.99,1
S-01216,SKU-014,Smartwatch,Electronics,249.99,1
S-01217,SKU-002,Smartphone,Electronics,599.99,1
S-01218,SKU-001,Laptop,Electronics,899.99,1
S-01218,SKU-004,Laptop Bag,Accessories,49.99,1
S-01218,SKU-005,USB-C Hub,Accessories,39.99,1
S-01218,SKU-008,Monitor,Electronics,349.99,1
S-01218,SKU-016,HDMI Cable,Accessories,14.99,2
S-01219,SKU-001,Laptop,Electronics,899.99,1
S-01220,SKU-002,Smartphone,Electronics,599.99,1
S-01220,SKU-010,Phone Case,Accessories,19.99,1
S-01220,SKU-011,Screen Protector,Accessories,9.99,1
S-01221,SKU-017,SD Card,Storage,24.99,1
S-01221,SKU-018,External SSD,Storage,119.99,1
S-01222,SKU-001,Laptop,Electronics,899.99,1
S-01222,SKU-003,Headphones,Electronics,149.99,1
S-01222,SKU-004,Laptop Bag,Accessories,49.99,1
S-01222,SKU-005,USB-C Hub,Accessories,39.99,1
S-01222,SKU-008,Monitor,Electronics,349.99,1
S-01222,SKU-016,HDMI Cable,Accessories,14.99,1
S-01223,SKU-001,Laptop,Electronics,899.99,1
S-01224,SKU-001,Laptop,Electronics,899.99,1
S-01224,SKU-004,Laptop Bag,Accessories,49.99,1
S-01224,SKU-005,USB-C Hub,Accessories,39.99,1
S-01224,SKU-006,Mouse,Accessories,29.99,1
S-01225,SKU-014,Smartwatch,Electronics,249.99,1
S-01226,SKU-003,Headphones,Electronics,149.99,1
S-01226,SKU-015,Earbuds,Electronics,99.99,1
S-01227,SKU-004,Laptop Bag,Accessories,49.99,1
S-01227,SKU-006,Mouse,Accessories,29.99,1
S-01228,SKU-017,SD Card,Storage,24.99,1
S-01228,SKU-018,External SSD,Storage,119.99,1
S-01229,SKU-001,Laptop,Electronics,899.99,1
S-01230,SKU-001,Laptop,Electronics,899.99,1
S-01230,SKU-004,Laptop Bag,Accessories,49.99,1
S-01230,SKU-005,USB-C Hub,Accessories,39.99,1
S-01230,SKU-008,Monitor,Electronics,349.99,1
S-01231,SKU-005,USB-C Hub,Accessories,39.99,1
S-01231,SKU-019,Desk Lamp,Office,44.99,1
S-01231,SKU-020,Mousepad,Accessories,19.99,1
S-01232,SKU-008,Monitor,Electronics,349.99,1
S-01233,SKU-019,Desk Lamp,Office,44.99,1
S-01234,SKU-003,Headphones,Electronics,149.99,1
S-01234,SKU-004,Laptop Bag,Accessories,49.99,1
S-01235,SKU-017,SD Card,Storage,24.99,1
S-01235,SKU-018,External SSD,Storage,119.99,1
S-01236,SKU-018,External SSD,Storage,119.99,1
S-01237,SKU-001,Laptop,Electronics,899.99,1
S-01237,SKU-004,Laptop Bag,Accessories,49.99,1
S-01237,SKU-005,USB-C Hub,Accessories,39.99,1
S-01238,SKU-002,Smartphone,Electronics,599.99,1
S-01239,SKU-006,Mouse,Accessories,29.99,1
S-01239,SKU-007,Keyboard,Accessories,79.99,1
S-01239,SKU-020,Mousepad,Accessories,19.99,1
S-01240,SKU-017,SD Card,Storage,24.99,2
S-01240,SKU-018,External SSD,Storage,119.99,1
S-01241,SKU-002,Smartphone,Electronics,599.99,1
S-01242,SKU-008,Monitor,Electronics,349.99,1
S-01242,SKU-011,Screen Protector,Accessories,9.99,1
S-01243,SKU-002,Smartphone,Electronics,599.99,1
S-01244,SKU-002,Smartphone,Electronics,599.99,1
S-01245,SKU-018,External SSD,Storage,119.99,1
S-01246,SKU-009,Webcam,Electronics,89.99,1
S-01246,SKU-012,Wireless Charger,Accessories,34.99,1
S-01246,SKU-019,Desk Lamp,Office,44.99,1
S-01247,SKU-003,Headphones,Electronics,149.99,1
S-01248,SKU-001,Laptop,Electronics,899.99,1
S-01248,SKU-004,Laptop Bag,Accessories,49.99,1
S-01248,SKU-005,USB-C Hub,Accessories,39.99,1
S-01249,SKU-002,Smartphone,Electronics,599.99,1
S-01249,SKU-013,Power Bank,Electronics,49.99,1
S-01249,SKU-014,Smartwatch,Electronics,249.99,1
S-01249,SKU-020,Mousepad,Accessories,19.99,1
S-01250,SKU-001,Laptop,Electronics,899.99,1
S-01251,SKU-001,Laptop,Electronics,899.99,1
S-01251,SKU-006,Mouse,Accessories,29.99,1
S-01251,SKU-007,Keyboard,Accessories,79.99,1
S-01251,SKU-019,Desk Lamp,Office,44.99,1
S-01252,SKU-017,SD Card,Storage,24.99,1
S-01252,SKU-018,External SSD,Storage,119.99,1
S-01253,SKU-010,Phone Case,Accessories,19.99,1
S-01253,SKU-013,Power Bank,Electronics,49.99,1
S-01253,SKU-019,Desk Lamp,Office,44.99,1
S-01254,SKU-002,Smartphone,Electronics,599.99,1
S-01254,SKU-013,Power Bank,Electronics,49.99,1
S-01254,SKU-014,Smartwatch,Electronics,249.99,1
S-01255,SKU-001,Laptop,Electronics,899.99,1
S-01255,SKU-006,Mouse,Accessories,29.99,1
S-01255,SKU-007,Keyboard,Accessories,79.99,1
S-01255,SKU-008,Monitor,Electronics,349.99,1
S-01255,SKU-016,HDMI Cable,Accessories,14.99,1
S-01256,SKU-003,Headphones,Electronics,149.99,1
S-01257,SKU-001,Laptop,Electronics,899.99,1
S-01257,SKU-006,Mouse,Accessories,29.99,1
